asin,title,brand,price,related,imUrl,salesRank,categories,description,pic_downloaded,boots,sex,image_path
B00AJBOVZK,PINKY SKYLER-A02 Women&iexcl;&macr;s Hot Fashion Lace Up Tall Comfort Boots,,,"{'also_viewed': ['B00GGSKL4A','B009N7U740']}",http://ecx.images-amazon.com/images/I/41JLugw2%2BcL._SY395_.jpg,{'Shoes': 93044},,,True,True,women,pics_boots/B00AJBOVZK.jpg
B00FMXQMQG,Charm Foot Fashion Womens Low Heel Over the Knee Boots Long Boots,,36.0,"{'also_bought': ['B00GS24ZX2','B0097B0KBM','B00FNI4DVQ']'also_viewed': ['B00G6UPWDS','B00FA52QL6','B003FGW2K2','B005KE1ZYG','B004ZIKPAI','B00GNKKDYO','B007JRNNQK','B009GSOR7O','B0072CDZLK','B00GNCVAB2','B00B09I6D8','B003DWK516','B00GS24ZX2','B005FCTAS6','B00GAP3KBK','B00FZ5Q7V6','B00H2VRZEY','B00GNGMK62','B00COOJ3FS','B0095R8R4A','B0090S9GOY','B00AER2L0Q','B0097B0KBM','B00BZ4OQV4','B00GO2GPQG','B00F8H6BUI','B00EJLQ1J0','B00IRFY7CC','B00HHZKNV2','B00CMGRVIY','B00G4LO7PS','B00DZHZTLA','B00EB5Q7RK','B00EPODJNM','B00G967TRQ','B00H5IYFW4','B007H4NAIG','B007JSDMTM','B00FIY1WOG','B00FNHNFFW','B00F6VC2EA','B003DWI6L2','B009VK24XQ','B008XI7AFE','B003ULGJMY','B00GAP374K','B00DQX65PW','B009TBFWWM','B00CN4NPKS','B00H5MT4PI','B00CY8M8JW','B00F4FD8AA','B00F3WGAVS','B00G4S2FL4','B00FMACBDM','B00GT5T51K','B00FNI4DVQ','B00266Q4CE']'bought_together': ['B0097B0KBM','B00GS24ZX2']}",http://ecx.images-amazon.com/images/I/31oa6d4XSOL._SY395_.jpg,{'Shoes': 53462},,,True,True,women,pics_boots/B00FMXQMQG.jpg
B005R72D6A,"""Tender Tootsies Women's Leah Ankle Boots""",,29.99,"{'also_bought': ['B00CU6W14U','B0091KWYHC']'also_viewed': ['B00CU6W14U','B00DOTDJHK','B00CJPY5TG','B00BETMSG0','B00AEKWS9C','B00ATJU0V6','B007ZMYI72','B004WDYPBQ','B00CU6VZT2','B00E4QBWTE','B002PDPM7Q','B00AWLYXWI','B00ATYGMQI','B00ARSAOL0','B00HU9SZ7E','B00CU6W0Z0','B001B5IL6I','B00ATYGMSQ','B008LS4PUE','B00IFBB4QA','B00AA8X6IU','B00GXH514Y','B00BNQJ8XU','B006PMIJPU','B00EZ8J3Z6','B00CU6W212','B00AUC85AA','B00919GY7E','B007640V34','B00CZ6PU2A','B0052WASRG','B00BETMSRE','B00IKOZTKY','B004HVP8QO','B00E3DEVUU','B00F4H1MBU','B00AWLYXV4','B0070TWX86','B00IZI88RG','B00JBFMPO4','B00ATYGMRW','B00B1W3W6K','B00HYMAJZI','B002CO3LM6','B0051DA9J8','B00CE5LGIY','B0084AGSRW','B009DKKVX4']'bought_together': ['B00CU6W14U','B008X0E604']}",http://ecx.images-amazon.com/images/I/41whkhwYYiL._SY395_.jpg,{'Shoes': 93466},,,True,True,women,pics_boots/B005R72D6A.jpg
B00DY1ZHOG,"""Refresh Terra-06 Women's Lace-Up Combat Boots""",,,"{'also_viewed': ['B00DI3OO5S','B00CQ80NW4','B00IDG430Q','B007HI6WZ0','B00EP396JO','B00B323880','B00D9DMFSA','B00I0Z8WHA','B00HGVGDVG','B00GRHWKAI','B005EEJTAO','B00F4CEMV2','B00DZI6SXC','B00GDKVT9C','B008X2B17S','B008X2CWLM','B00KFRMDFS','B00EJZUCQY','B00BY1GTMM','B00DT7TQOC','B00AEKWT8W','B00AQBQ8XG','B00GSNIWWQ','B00GHCUPKU','B00BFMCMT4','B00HJ0WVCO','B00G64UPZE','B00EPRAJ7S','B00G564HVQ','B009ZXKC7O','B00AM481BO','B00ETFEBHU','B00BETMQNU','B005DD2JIK','B00FOHKZEK','B00CPBRZXW','B00BFZQIE6','B009AS9P2W','B00GKB38GG','B00KFSQOZC','B008WMMDGW','B00K8F8I92','B004RKKJ0A','B009ZXLMNM','B00E450EIA','B00FCRK86M','B00J7XQJT2','B009ZXK7H4','B00GSXMY3O','B00EPQEAJ2','B009B055PK','B00BH9R1WI','B009GKVN88','B00HSZRE4K','B00FHCFYJ8','B00LAOGX88','B009TJEZOU','B00FG87464','B00A0I2LHW']}",http://ecx.images-amazon.com/images/I/412wJ6NTZ2L._SY395_.jpg,{'Shoes': 59722},,,True,True,women,pics_boots/B00DY1ZHOG.jpg
B00FEVA15E,Nine West Vintage America Valcaria Womens Tall Riding Boots,,99.97,"{'also_viewed': ['B00BTFCEXG','B0084Y1C7Y','B00CN4NPGW','B00CN4NNTQ','B00CN4NNJ6','B00CM4N40A','B00BT9TUCA','B00CMBLSIS','B00FEV2684','B00DRAXHQY','B008BE2MOO','B004VL1E5E','B0084Y1C7E','B008AQXQD4','B00FM4EPEG','B00DUURZFU','B00DRC9B26','B00CN4NPKS','B008AUNY3C','B00DOQSU5E','B00DRAXHRS','B00AWL7COO','B00FPG5CPM','B005DPJSCI','B00DVJQ3UI','B0089UF9TK','B0051DI0FS','B00DRC9B44','B003M0OBGE','B00CFH7CK2','B0051DNX14','B00BY1GWUQ','B00BY1GWOM','B00DW32N52','B0089XNQDI','B004VL1DSM','B007JU2L6U','B00DPHGXZG','B00GNCFPSG','B001B5KLAW','B00DOTSHHM','B00DVHZPFO','B007CGWSS2','B00DRAVJL4','B00BXF5CBI','B00CMB9GWI','B008B63YDU','B008HMB48A','B00BXEWOD8','B00GHNFXBA','B006T9U53S','B00CN4NPC6','B000W950EU','B00FYEZJ3A','B00AZK2RO2','B008AU3SCY','B00CM4MASM','B00CI3ONJQ','B00DVMGJUY','B00E9W955G']}",http://ecx.images-amazon.com/images/I/31pseg12k7L._SX395_.jpg,{'Shoes': 123754},,,True,True,women,pics_boots/B00FEVA15E.jpg
B00B470MZ6,"""Pleaser Women's BEYOND 1020 Lace Ankle Dance Boots""",,135.95,"{'also_viewed': ['B00DBX60LG','B007IS0GHE','B00775OOI0','B00LLKJLKS','B00BLZFEFE','B00BLZF12K','B00GJKX4LW','B002RT4QQQ','B007SU2OJ0','B00BUIF5BK','B00GTN8URM','B00LLKMQXM','B00IA63RR4','B005F25Q5M','B00GTN8VHQ','B002HUBKSW','B00DF10IT4','B000B3NJ3Q','B00CK0MDP8','B00GTN8X06','B00DBX49OG','B00125SQ44','B002HUJR6Y','B0012KYDKU','B0067INV2S','B0099NGP7G','B0067INL5K','B002OF953M','B008O3UJJW','B003B4FW1O','B000HTFT46','B00DF100VK','B000AYJFSO','B00BLZEFYU','B002KEXWUO','B002A9GVR0','B00GQR2PUY','B00F86DCRY','B00BLZESQK','B000AY0PYM','B004AED4NM','B004TFL3IK','B000B876W6','B00AP67AK2','B00DBX5ASU','B002HUJJL2','B00IA61AV4','B00125RVDG','B009L385CM','B002A9F15I','B000HTFRDE','B00IS4G3M4','B00125SICE','B009GE04W0','B00856VX7K','B00BEFQ6EY']}",http://ecx.images-amazon.com/images/I/41e17tenCmL._SY395_.jpg,{'Shoes': 84569},,,True,True,women,pics_boots/B00B470MZ6.jpg
B009I5MWIQ,Hatley Girls 2-6X Splash Boots,,,"{'also_bought': ['B00GNXPTGS','B00A0K9SF8','B00COOJ434','B005FAG6DK','B006NRALHQ','B00HFQTKGW','B000HG9I5A','B0067IC7XC','B00ALY55PU','B00CZ3F3J8','B006NRAGUS','B00G5G7K7O','B00AQF9F4G','B004QWYCVG','B00CEQ15SY','B005DEME0C','0736430512','B008KJQU66','B00004UFOO','B002T5TI98','B006NRALDU','0736431209','B00HG699OO','B002G9UFNK','B003C16MLK','B00C6Q1Z6E','B00AAVHKES','0736431217','B004HO6I4M','B00C6Q4HEQ','1423170644']'also_viewed': ['B005CUD3MA','B00GNXPTGS','B00GNXPTBS','B00GNXPTJ0','B00A0K9SF8','B007V03VP8','B007V03W2A','B00F2DI8I6','B008JAY194','B0064OESS6','B00DCRI7KS','B008LT6542','B00A0K9RMC','B002OEBE96','B00GO5A33O','B00F0KTD76','B00IHYUA2E','B00GO5A2XU','B00IHYU5EC','B00BFO55OQ','B0033AGWF6','B0018A7NKQ','B00F2DI8FY','B002DMJKA4','B00GJD71P4','B00CZ5AFW6','B003PJ7J0C','B00CZ5AGLG','B00EQ37GCC','B0019ZR86O','B00A0K9S4E','B00GNXPTFY','B00ARD1JDM','B00IHYUELQ','B00A0K9RVS','B00CZ5AC4W','B00GO5A4YC','B001CMECHM','B001HRPW3K','B007V03WIO','B004HZYET2','B004NS4VB4','B00A0K9S44','B00CZ5AH8I','B00E6JUDHQ','B0063OP85O','B00IKT2CPO','B00GO5A500','B00E6JUFVA','B00GO5A4YM','B00439H96M','B005C7EUW0','B001CM8L5G','B00GO0Z88O','B00GO5A2Y4']'bought_together': ['B00A0K9SF8','B00G5G7EXY','B00COOJ434']}",http://ecx.images-amazon.com/images/I/41qHBVhnIEL._SX342_.jpg,{'Clothing': 266783},,,True,True,women,pics_boots/B009I5MWIQ.jpg
B006IBPV22,"""Ollio Women's Winter Military Ankle Boots Lace Ups Back Buckle Low Heels Multi Colored Shoes""",,20.99,"{'also_viewed': ['B00LOWFVS4','B00HDZIT0S','B00K5VGB3Y','B00E6KF0XC','B00K5TYI2W','B00GR5G538','B00FC4TQ6S','B00IB19JPW','B00EJZUCQY','B00FE3IO8I','B00FBNRO14','B00HI3FT5S','B00HI386BC','B00FMEE6C2','B00FMEEK1E','B00FNHL8UQ','B00F8MKE6A','B00FW6ZQHE','B00GCS7QOW','B004WMP7E6','B00GGLFR0A','B00HJ0WVCO','B00GJKR02Q','B00GSNHBWI','B00FE3IREE','B00FDWR5SK','B00I89T5J2','B008V1XK8O','B00C7KTJX0','B00FW6ZR0A','B00GXI1PHU','B008X2B17S','B00A9OXDVK','B00BHVW6PS','B00AEKWS9C','B00FBSU7V8','B00AM481BO','B007BWR9N6']'bought_together': ['B00FBNRO14','B00FC4TQ6S']}",http://ecx.images-amazon.com/images/I/51Ej3Kpo12L._SY395_.jpg,{'Shoes': 495893},,,True,True,women,pics_boots/B006IBPV22.jpg
B00E566ROS,West Blvd Womens CAIRO COMBAT Boots Lace Up Military Army Motorcycle Biker Flat Mid Calf Shoes,,,"{'also_bought': ['B00EPRAJ7S','B00G4EZ5Y2','B00AQBQ8XG','B00FHBN3PQ','B00AM481BO','B00KL7EPO4','B008X2B17S','B00EPRATAK','B00EJZUCQY','B00GNGK4GU','B005EEJTAO','B00F0XQFII','B009TJEZOU','B00JPPPLZ0','B00D1K0PBK','B00F4CEMV2','B001WJ6L2Y','B00G4EN9WM','B00AOCX3TE','B001BQZOCQ','B005DD2JIK','B00BFZQIE6','B00AVPHH4Q','B009ZXLMNM','B007ULRGJ0','B00EPQIZZW','B008X1JL4Y','B009NUOVBC','B00BNPGKKU','B00G9D179U','B00AEKWT8W','B00E450EIA','B00JEGG9RY','B003LF30CG','B00D3B682W','B00CJD3WS8','B00EB5Q7RK','B00H2VRZEY','B00I0I2IXQ','B00E3RD0GC','B00D3CG5VA','B008X2BWK4','B0002CKFQU','B00F9NOYW8','B002YQ2FOC','B003VLBPJA','B00AEKWS9C','B00ENU7CA4','B00BQKKV1Q','B009OKPR96','B00ITJNNNK','B00FVZG3DM','B00LSOFVR4','B007WAEBPQ','B00B55LGM0','B00EPQIZXY','B00DSVBR7S','B00A9OXDVK','B00BNCN8N0','B0094G8RKQ','B00L4R1M8C','B005J0H874','B00HC9M0B4']'also_viewed': ['B00AQBQ8XG','B00AM481BO','B00E450EIA','B00BFZQIE6','B00EPRAJ7S','B00FHBN3PQ','B005EEJTAO','B00G4EZ5Y2','B008WMIF4G','B00F0XQFII','B00CO24KNA','B008X2B17S','B009TJEZOU','B00CPBRZXW','B00EJZUCQY','B009B055PK','B00F4CEMV2','B00AEKWT8W','B009ZXLMNM','B00HJ0ZXJC','B00FHCFYJ8','B00CKXIFMK','B00CQ80NW4','B00FCRAEY8','B00G64UPZE','B009GKVN88','B00IAD62ME','B00EBXL0R4','B00AEKWSGK','B00JDQDVQC','B00GSXMY3O','B00A1YHGLG','B009AS9P2W','B00FDN8X7Q','B00FCRK86M','B00GNGK4GU','B00J336FAO','B00EPRATAK','B00D49V9RC','B008V1XH46','B00KQ2DR6G','B00B323880','B00BFMCMT4','B008WMMDGW','B00EP396JO','B00BETMSJ2','B00HGVGDVG','B00DZXPXC4','B009D9OGEA','B00DP64K34','B00DHJ2QHG','B005XLQZM8','B00BNPGKKU','B00E3Z5RCY','B00FP46ZAK','B00BH9R1WI','B00HJ0VNM8','B00FFI5FFC','B00BETMQNU','B005DD2JIK']'bought_together': ['B00AM481BO','B00EPRAJ7S','B00AQBQ8XG','B008X2B17S']}",http://ecx.images-amazon.com/images/I/516fD-EmvXL._SY395_.jpg,{'Shoes': 5845},,,True,True,women,pics_boots/B00E566ROS.jpg
B00HJ10XQO,"""Top Moda Win-40 Women's Over the Knee Thigh High Platform Round Toe Boots""",,,"{'also_bought': ['B0097B0KBM','B00919FZWY','B0094G8RKQ']'also_viewed': ['B0097B0KBM','B00FOKSAJY','B00919FZWY','B00A6UARO8','B00919HQDK','B00GJKSWIM','B00919GY7E','B00AKLDUA6','B00H4QMWAE','B00CMGRVIY','B00A044PK2','B00HRQU44C','B004QMXLPO','B008OGMWOY','B00HFHCXMO','B00EUIGCS2','B00H2OKZ2A','B004VCQQPG','B00J2NPOZW','B005P3ONLY','B00919FKD8','B009VN935K','B005PPCFFI','B00FH2PGPK','B002LC3S04','B00L4QLQXY','B001B5IL6I','B003DWZV9W','B0091DOFM6','B0050GALHQ','B00E96B9UG','B00D5OYIRY','B00IAD7P4I','B00GJKUM3K','B00G2O00NU','B00KR7H7K2','B004WJT2U4','B0069WBIOK','B0050FU9QK','B00GSZA5TC','B007T4DUTI','B003E47IKO','B005PVAJSW','B00AM3SHLO','B005PDAX8Q','B00L4QORPI','B004RMIF18','B00G2O3HNU','B009O0X8DI','B00G2O363G','B00EH0Y89S','B0097B650M','B005QISAGM','B00G2O01FM','B009MSCC4S','B00E8PWJRU','B00AODVTK8','B004V3BIA8','B009FDI32A','B00ESV8VDU']}",http://ecx.images-amazon.com/images/I/31N0cdy41RL._SY395_.jpg,{'Shoes': 74114},,,True,True,women,pics_boots/B00HJ10XQO.jpg
B005LVM8LC,Hunter Original Short Green Womens Boots,,96.67,"{'also_bought': ['B005P77T2K','B002GJTU1I','B005DVIFAI','0875968473','B005P77U24']'also_viewed': ['B005P77T2K','B005P77U24','B005P9DIXM','B00DN9W968','B002PJ56UI','B005P9DZ2G','B005P77VV4','B00C7MN6IC','B00KH82774','B00IJEAWCA','B002CQU18G','B005P9DGSY','B005P9E9VC','B005P9CU40','B00CSPSPRU','B00BEG56YY','B0067O5D0U','B00BOMV4L2','B00IJEB8YG','B002CQU1PY','B00CI3YB34','B00ITPZF1M','B00L9JDJ8Q','B003AXYWLW','B007QK5142','B00B35M676','B009IFELXA','B00L9JB7M6','B00FZ7JLJY','B007N1240I','B00B35LT2E','B00IJEB9ZE','B00FRH0PY2','B002CQUDJ8','B00BW6KWFY','B007QK2CKS','B00ITPYULS','B002QECECU','B00J5L99LG','B00FYWFX24']'bought_together': ['B005P77T2K','B005P77U24','B005P9DZ2G']}",http://ecx.images-amazon.com/images/I/41JU-ZTas6L._SY395_.jpg,{'Shoes': 18411},,,True,True,women,pics_boots/B005LVM8LC.jpg
B00AB14Y6E,New Toddler Youth Girls Black Suede &amp; Cable Knit Calf High Zippered Boots feat Belt Design and Rubber Non Slip Sole,,24.99,"{'also_viewed': ['B00A0XHVUY','B00FO1IBPQ','B00AB0U5QI']}",http://ecx.images-amazon.com/images/I/41FEV9AcbqL._SX395_.jpg,{'Shoes': 163109},,,True,True,women,pics_boots/B00AB14Y6E.jpg
B00A1FBH8I,"""INC International Concepts Women's Marwa Ankle Boots""",,,"{'also_viewed': ['B00GU1VG3S','B007MZHSZG','B00E7YLA72','B00C81UNGA','B00AYNL70K','B008BPTXD6','B009MENRA0','B00AAQ0TXM','B00JKT9BLG','B0078B26EC','B0087B3NS0','B00BXYKE2Q','B00BKTAU14','B005FEWG94','B00GDJW0UK','B0089VIENC','B00HNWBB4M','B00C7DRIBC','B007MLG6CG','B005FJTN5Y','B00FLBNI02','B004W5R2AU','B00GSA9U1Q','B00J4DN7QI','B008DBOYL4','B0075UY31K','B00J4DKLWG','B00KFGMABQ','B00A05LO1E','B00KC4MZDE','B00DUUI478','B00ECEQYLO','B00DZXPWWU','B00A0VCFRK','B00E9U7APA','B0070T7SD6','B00CZ4ZNBK','B00DRGTA4Q','B005XGRY6E','B009YPG7O0','B0050U57I0','B009N67YQU','B00BTCDJFG','B00GXGK9KG','B00LAXBE6U','B005FDN9DC','B0052B9SWS','B00CE2O9H2','B00B7A17J0','B00CR9V0NS','B00CTHID7E','B00ENXDM6Y','B00E6F8L0G','B009O0X8DI','B00CU6Z7OG','B00CZ4ZNEC','B004X5TZEA','B0050SASNQ','B00BTZJJCA']}",http://ecx.images-amazon.com/images/I/31bMxcyyzyL._SY395_.jpg,{'Shoes': 109298},,,True,True,women,pics_boots/B00A1FBH8I.jpg
B00A4086ZW,Riverberry Montage Womens Knit-top Slouchy Fashion Boots,,46.54,{'also_viewed': ['B00AWRQSSO']},http://ecx.images-amazon.com/images/I/41vfU9bhjLL._SY395_.jpg,{'Shoes': 166385},,,True,True,women,pics_boots/B00A4086ZW.jpg
B004NQY5BC,"""Justin Boots Women's Classics Med Round-toe Boot""",,,"{'also_viewed': ['B008KCTHZE','B008YTZCE8','B002T1G5AM','B0051SDRQ0','B009R5WWXW','B00GB6TKSK','B0051RUD5E','B00D10KEFM','B008YTZCBQ','B002C4KFMU','B001ASCRB6','B000NKIE4Q','B008KCTHWC','B00EOHVB9E','B00JE8WBYW','B00BJFAP1E','B0078IUBSS','B0051RVKBU','B00451XJB2','B005GJFKV4','B005M9FMKW','B009A9Q3QC','B009R5R21E','B0088WAO30','B00BJF7YCM','B00D7K6PMW','B005C8S0TS','B00EAI4AHW','B0088WANEK','B008KX6R4M','B002SNBI7G','B001VNBQV2','B009ZPJ0H0','B00DZ4R91G','B0051RVQOG','B00IG7TAUK','B0077QNAUW','B007YZBRHO','B00EIID1HO','B000NI6B3O','B0051SFB4Q','B00EAI4AD6','B008YTZCD4','B002T1G4TY','B004N63DDS','B005M9FM7U','B001HN6SCS','B00KU31OJ8','B000NKG9ZW','B00EAI4BU8','B008J13F3Q','B00991VZJ6','B003B3P0TO','B005I3VYKY','B007RN671O','B0044QYFM0','B000MJZ6EE','B003HC9DME','B002MPR8QU','B005GJFL9A']}",http://ecx.images-amazon.com/images/I/41r-KsqZK5L._SY395_.jpg,{'Shoes': 21452},,,True,True,women,pics_boots/B004NQY5BC.jpg
B00EH0YAY6,Womens Knee High Boots Double Buckle Ruched High Heels Comfort,,37.95,"{'also_bought': ['B00919FZWY','B00G4LO7PS','B00I0I2IXQ','B0097B0KBM','B008SK76EW','B00AOCA22A','B00EPRB3UU','B00D5CKQIG','B00B0SRZXG','B0089GG4X4','B00BLW2PZY','B00ARBSMYI']'also_viewed': ['B00EOI5S3S','B00AQ3VMUS','B00AM6YBM0','B00G4LO7PS','B00A044PK2','B00919FZWY','B00GTD8AMW','B001CZ38IS','B00GJKSWIM','B00H5IYFW4','B0018NE61C','B00AKLDUA6','B00L4QLQXY','B00EPRBBMU','B005PPCFFI','B00H4QMWAE','B00EUIGCS2','B00CE2NG4Y','B00EWLUSH8','B0069WBIOK','B00919GY7E','B00EN6RT2O','B00EPRB3UU','B0097B0KBM','B00AFCJRVQ','B002LCEJHA','B00J2NPOZW','B00H2VRZEY','B00H2OKZ2A','B00AODVTK8','B00GS24ZX2','B00919G9N8','B00EPQAY8S','B00LNT51NS','B005PDAX8Q','B0018NFT5E','B0097B650M','B000AUJ358','B0090S9GOY','B005I3W0WK','B00EPRAWJS','B00GXMJWLW','B005QISAGM','B00F9QZJ38','B0091KYII0','B00C0NFCBC','B00I0I2IXQ','B00L4QORPI','B00H3USQ24','B0091UEWVI','B00L4QL6DO','B00CMV40CO','B008V1X5UC','B00E1XFUDO','B00GSZA5TC','B00919HQDK','B00EOFQ4L6','B002A9B7J2']'bought_together': ['B0097B0KBM','B00G4LO7PS','B00919FZWY']}",http://ecx.images-amazon.com/images/I/41gT7HKyzUL._SY395_.jpg,{'Shoes': 77936},,,True,True,women,pics_boots/B00EH0YAY6.jpg
B00E48GQKC,Cowgirl w/ Cowboy Boots &amp; Hat Pink Camouflage Camo Metal Charm on PREMIUM Pink Titanium Anodized Sexy Cute Belly Button Navel Ring,,12.99,"{'also_viewed': ['B00E49Y1MG','B00AY94GP2']}",http://ecx.images-amazon.com/images/I/21zWaJ3TG6L._SY300_.jpg,{'Jewelry': 250681},,,True,True,women,pics_boots/B00E48GQKC.jpg
B00FEL3Y58,Breckelles Women Georgia-48 Boots,,,"{'also_bought': ['B00BNPGKKU','B00A1YHGLG','B00BETMQM6','B009ZXLMNM','B00FHBN3PQ','B00AEKWS9C','B008G1G71G']'also_viewed': ['B00A1YHGLG','B00BNPGKKU','B00BETMQM6','B009AS8OPG','B00FIY1WNM','B007V2Y7YA','B00ANHJCPO','B00D420LKA','B00EZ8H5MY','B008LUBJSI','B00BPTGZT0','B009D9OGEA','B009ZXLMNM','B00FZ63E20','B00JH34Z8E','B00EZ89F3Q','B009GKVN88','B007JT3JWQ','B0085JDZNW','B00GIYH3FW','B00EL75O2W','B00FP110KS','B00C65YIN2','B0091DOFIU','B007ST8YL8','B00ECTO0JM','B00CXMZO2C','B00GH10XXA','B00AHJEXC0','B00BEEHDNI','B007H4NJ6Y','B008V1XH46','B00J336FAO','B00F0KT2WC','B00GIYH31G','B00FHBN3PQ','B00CZ4ZKGS','B00EZ8A38M','B0051MRDZC','B0090XUSE6','B00AEKWT8W','B00EJ7HJRW','B00DHLD54W','B00FEL1Y5U','B00CV4GM28','B0081361EM','B00B46WOPI','B006GJHUHU','B00DIEXJ4Y','B00BNRWY26','B00EPQEAJ2','B00G64UPZE','B00FNHLAI6','B00EPRAJ7S','B00FRLOUEE','B00EZ6WPYO','B00A0I2LHW','B00AM481BO','B00FFI5FFC','B00DIEXIZ4']'bought_together': ['B00A1YHGLG','B00BNPGKKU']}",http://ecx.images-amazon.com/images/I/51K%2BT2fH-lL._SY395_.jpg,{'Shoes': 34560},,,True,True,women,pics_boots/B00FEL3Y58.jpg
B00FYEZHLE,Clarks Plaza Pug Womens Tall Riding Boots,,99.97,"{'also_viewed': ['B00E1BE57I','B00F58YKUI','B00ATYGMT0','B007640TTK','B00FYEZJ3A','B00ASHT29K','B00ATM6IQY','B004HFDB82','B006T9U53S','B00762L5H2','B00AWMSB3E','B006PDW8JC','B009MRSFPE','B006SDDG4A','B00BTFCEXG','B001764CE6','B0070SY62S','B00AUC85GE','B007640TP4','B00DP2NR8M','B003AOBQ56','B00GXFJC6E','B007640TVI','B008BE2MOO','B00H8VW8WC','B007CGWSS2','B007JU2L6U','B00BY1GWOM','B00909K31I','B008B50XDU','B00BCJVQHY','B00BCJWBBO','B00762L4H8','B00AWL7COO','B0084Y1C7Y','B00DVMGJUY','B0050TPXNU','B004H8DF6M','B0034G5KDY','B0058OR3NU','B00AUC4C84','B004L3WC94','B00ASHT2CM','B00CN4NPGW','B00GCI3PWO','B0070TWXB8','B00AUBWHLY','B006PDWGF8','B00EKW5680','B0034G557A','B00BXV9KXS','B00DRAVJL4','B00ELC2H8G','B004LL8IFS','B00BMLRSTW','B00KZ6S7KE','B00BY1GWWE','B004VQ7ZRU','B00DOQSU5E']}",http://ecx.images-amazon.com/images/I/31m43ONjXpL._SY395_.jpg,{'Shoes': 133521},,,True,True,women,pics_boots/B00FYEZHLE.jpg
B00BDBHIXW,"""Women's Fringes Mid Calf Moccasin Boots Knee High Slouch Fashion Dress Sexy Shoes""",,29.5,"{'also_bought': ['B0026MRONG','B00AZR0KF8','B00BTBF338','B00BGSE5RO','B00EZDXHGC','B0027A7UJK']'also_viewed': ['B00IA6UA4M','B00AZR0KF8','B0026MRONG','B00FNXAY4G','B009ZXLNYA','B00BGSE5RO','B00HQ762ZW','B00ANFNA22','B00ASQHH7A','B00FE5PLNM','B0027A7UJK','B00HJE9J4I','B00FNHOSFI','B00HJE9ID0','B00BYPZGOU','B00JUAMONC','B00G2X9BZO','B00742F7XM','B0091KXI3Q','B00GL9OZ5A','B00FRR7ZZE','B00GL9S8SA','B00JFH73P4','B00HSZTCEA','B00BTBF338','B001D0OPK2','B00H3A49O8','B00EY9NI3E','B00EZDXHGC','B00GNGMK62','B00E7Y9EHU','B00AEKWSNS','B0090XW1S2','B00EB5Q7RK','B007PMANO4','B00HJE9DZ8','B0026MRNQY','B00IADBEPE','B009RB87WG','B0026MRP08','B0077QNAUM','B0089GI2FW','B00GZYKFSW','B00I0I2IXQ','B007USQHRK','B003VR9QO0','B00CMGSDFE','B00ISP7SNQ','B00GNCVAB2','B00BQWM0DQ','B004PY485A','B00CE2M15O','B00CMGQ26G','B00A5E1UE6','B0090Y1SV2','B004WOSQNI','B0091KWRD8','B007433WOC']'bought_together': ['B00AZR0KF8','B00BGSE5RO','B00BTBF338']}",http://ecx.images-amazon.com/images/I/41tXfW0HgmL._SY395_.jpg,{'Shoes': 84958},,,True,True,women,pics_boots/B00BDBHIXW.jpg
B004A1N7DW,Nike Womens Lunarstorm Anthracite/Dark Grey-Neo Turq Boots US 7 NIB,,99.99,"{'also_viewed': ['B003XXEYOY','B004GW0H6U','B009J097FG','B001G53H9E','B001LQG5P6','B00354WOC0','B004FSJMKM','B0096IV0HE','B004DLHFW8','B00DU03E8M','B005V2GWHM','B005V39YXK','B005V2YKPS','B005E7BXS2','B009OMH3J6','B009NQGUPG','B009NQGQ7I','B00CM0DCFQ','B00CM0DEJK','B000FECEGY','B00816BTNM','B000AP4ZZG','B00DRMZ4D6']}",http://ecx.images-amazon.com/images/I/418XQFxal-L._SY395_.jpg,{'Shoes': 118239},,,True,True,women,pics_boots/B004A1N7DW.jpg
B004ZMUCFW,Journee Kids Girls Wood Toggle Accent Boots,,,"{'also_viewed': ['B00FXHFWXA','B006GGEKEE','B0041T5E20','B00763JSEI','B003FSTQUY','B006WX2SE0','B00BO516S0','B00HKR3R24','B003CYM702','B004W2OA30','B00GN5JNEK','B006Z18VLI','B005PWW7HM','B004AX9XJ2','B00763JSKM','B003FSTQCC','B00ABE39FS','B003DNR75C','B005QALM1K','B00AT6ARS0','B0064CYB94','B004XGR2AI','B00EZ8CPOM','B00F2RQ2DA','B005SN21AG','B005QALY3G','B00GCHJ3JY','B00GN5K7VI','B00EZ8B9IA','B00GN5JYZS']}",http://ecx.images-amazon.com/images/I/41Onawv8sWL._SY395_.jpg,{'Shoes': 143481},,,True,True,women,pics_boots/B004ZMUCFW.jpg
